pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,st_met,sy_dist
Kepler-1543 b,Kepler-1543,Transit,2016,6.96710269,0.0804,0.0,2.22,,1214.0,6602.0,1.397,1.425,0.36,921.784
Kepler-1543 b,Kepler-1543,Transit,2016,6.9674069783,,,,,,6620.14,1.33155,1.39,-0.1023,921.784
Kepler-1543 b,Kepler-1543,Transit,2016,,,,2.446,,,6312.0,1.408,,,921.784
Kepler-1544 b,Kepler-1544,Transit,2016,168.81133,0.5459,0.0,1.69,,241.0,4798.0,0.707,0.771,0.0,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.81133,,,,,,4787.0,0.750481,0.772,,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.811174,0.54,0.0,1.83,,256.0,4893.0,0.761,0.735,-0.04,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.81128288,,,,,,4787.0,0.750481,0.772,,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,,,,1.685,,,4852.0,0.706,,,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.811174,0.54,0.0,1.83,,256.0,4893.0,0.761,0.735,-0.04,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.811174,0.54,0.0,1.83,,256.0,4893.0,0.761,0.735,-0.04,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.811174,,,1.78,,,4886.0,0.74,0.81,0.02,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.8116,0.5421,,1.79,,269.0,4820.0,0.713,0.743,-0.08,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.80998904,,,,,,4787.0,0.750481,0.772,,335.09
Kepler-1544 b,Kepler-1544,Transit,2016,168.811174,0.54465,,1.682,,,4852.0,0.701,0.755,0.01,335.09
Kepler-1545 b,Kepler-1545,Transit,2016,163.692336,,,,,,5112.8,0.926681,0.86,0.045,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692349,0.5634,0.0,2.71,,280.0,5334.0,0.796,0.893,-0.02,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692252345,,,,,,5112.8,0.926681,0.86,0.045,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692349,0.5634,0.0,2.71,,280.0,5334.0,0.796,0.893,-0.02,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692349,,,2.7,,,5201.0,0.8,0.84,-0.06,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692336,0.5442,0.0,2.75,,274.0,4999.0,0.843,0.8,0.18,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.692349,0.5634,0.0,2.71,,280.0,5334.0,0.796,0.893,-0.02,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,163.69217375,,,,,,5112.8,0.926681,0.86,0.045,729.964
Kepler-1545 b,Kepler-1545,Transit,2016,,,,2.825,,,4986.0,0.867,,,729.964
Kepler-1546 b,Kepler-1546,Transit,2016,19.5974971,0.1366,0.0,3.4,,671.0,5569.0,1.019,0.883,-0.02,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.597317,,,,,,5724.0,0.875867,1.02,,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.5974971,0.1366,0.0,3.4,,671.0,5569.0,1.019,0.883,-0.02,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.5974971,0.1366,0.0,3.4,,671.0,5569.0,1.019,0.883,-0.02,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,,,,3.286,,,5570.0,0.885,,,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.597317,0.1366,0.0,3.78,,671.0,5569.0,1.019,0.883,-0.02,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.5971417,,,,,,5724.0,0.875867,1.02,,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.5973988741,,,,,,5724.0,0.875867,1.02,,931.956
Kepler-1546 b,Kepler-1546,Transit,2016,19.5974971,,,3.13,,,5623.0,0.93,0.95,0.01,931.956
Kepler-1547 b,Kepler-1547,Transit,2016,0.692979676,0.0152,0.0,0.82,,2210.0,6103.0,1.024,0.981,-0.26,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692978457,0.0165,0.0,2.24,,3186.0,6105.0,2.304,1.235,-0.26,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692978457,,,,,,5812.86,1.27374,1.05,0.113,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,,,,1.191,,,5840.0,1.226,,,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692979676,0.0152,0.0,0.82,,2210.0,6103.0,1.024,0.981,-0.26,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692979676,0.01556,,0.966,,,5840.0,1.208,1.045,0.12,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692979676,,,0.9,,,6078.0,1.18,1.12,0.04,674.695
Kepler-1547 b,Kepler-1547,Transit,2016,0.692979676,0.0152,0.0,0.82,,2210.0,6103.0,1.024,0.981,-0.26,674.695
Kepler-1548 b,Kepler-1548,Transit,2016,124.827797,0.4679,0.0,2.57,,350.0,5349.0,1.032,0.875,0.18,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.828679,0.4786,0.0,2.31,,342.0,5835.0,0.847,0.935,-0.24,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.82849705,,,,,,5602.0,0.745817,0.99,,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.828679,0.4786,0.0,2.31,,342.0,5835.0,0.847,0.935,-0.24,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.828506691,,,,,,5602.0,0.745817,0.99,,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.828679,0.4786,0.0,2.31,,342.0,5835.0,0.847,0.935,-0.24,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,,,,1.901,,,5331.0,0.764,,,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.828679,,,2.64,,,5706.0,0.97,0.99,0.05,872.279
Kepler-1548 b,Kepler-1548,Transit,2016,124.827797,,,,,,5602.0,0.745817,0.99,,872.279
Kepler-1549 b,Kepler-1549,Transit,2016,214.886545,0.6961,0.0,2.71,,266.0,5375.0,0.876,0.972,0.3,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.881456,,,,,,5149.0,0.917362,0.87,,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.886545,0.6961,0.0,2.71,,266.0,5375.0,0.876,0.972,0.3,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.881456,0.6687,0.0,2.68,,286.0,5323.0,0.995,0.862,0.16,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.88715896,,,,,,5149.0,0.917362,0.87,,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,,,,2.308,,,5320.0,0.858,,,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.886545,,,2.57,,,5324.0,0.84,0.88,0.02,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.886545,0.6961,0.0,2.71,,266.0,5375.0,0.876,0.972,0.3,803.052
Kepler-1549 b,Kepler-1549,Transit,2016,214.88181977,,,,,,5149.0,0.917362,0.87,,803.052
Kepler-155 b,Kepler-155,Transit,2014,5.931217,0.055,0.0,1.9,,663.0,4526.0,0.606,0.635,,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931192939,0.0529,0.0,1.95,,562.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931192939,,,2.43,,,4550.0,0.68,0.72,-0.06,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931192939,0.0529,0.0,1.95,,562.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931194,0.056,,2.09,,,4508.0,0.62,,,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.9311924,0.0526,,1.73,,614.0,4057.0,0.529,0.542,-0.33,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.93120384,0.05288,,1.76,,560.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931192939,0.0529,0.0,1.95,,562.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931196562,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.93118909,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.931196562,0.0528,0.0,2.01,,562.0,3984.0,0.539,0.557,-0.22,293.499
Kepler-155 b,Kepler-155,Transit,2014,5.9311972791,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615836,0.2267,0.0,1.76,,271.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615836,,,2.21,,,4550.0,0.68,0.72,-0.06,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.661793,0.242,,2.24,,,4508.0,0.62,,,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.66156,0.2254,,1.97,,286.0,4057.0,0.529,0.542,-0.33,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.66160633,,,1.8,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615266,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.66161107,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.66187,0.237,0.0,2.29,,319.0,4526.0,0.606,0.635,,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6614724305,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615836,0.2267,0.0,1.76,,271.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.661599,,,,,,4339.18,0.771507,0.678,-0.142,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615836,0.2267,0.0,1.76,,271.0,3985.0,0.54,0.56,-0.22,293.499
Kepler-155 c,Kepler-155,Transit,2014,52.6615266,0.2262,0.0,1.87,,271.0,3984.0,0.539,0.557,-0.22,293.499
Kepler-1550 b,Kepler-1550,Transit,2016,225.585245,,,,,,5909.0,1.09483,1.07,,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.582809,0.7333,0.0,2.65,,312.0,6184.0,0.959,1.031,-0.26,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.585245,0.7681,0.0,3.71,,348.0,5929.0,1.363,1.185,0.3,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.582809,0.7333,0.0,2.65,,312.0,6184.0,0.959,1.031,-0.26,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.583579184,,,,,,5909.0,1.09483,1.07,,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,,,,3.005,,,5938.0,1.104,,,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.582809,,,3.02,,,5991.0,1.11,1.07,0.01,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.582809,0.7333,0.0,2.65,,312.0,6184.0,0.959,1.031,-0.26,1179.01
Kepler-1550 b,Kepler-1550,Transit,2016,225.58654797,,,,,,5909.0,1.09483,1.07,,1179.01
Kepler-1551 b,Kepler-1551,Transit,2016,24.4972683,,,,,,6256.78,1.12709,1.22,-0.138,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4973698,0.1766,0.0,2.56,,714.0,6362.0,1.144,1.221,0.07,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4972231361,,,,,,6256.78,1.12709,1.22,-0.138,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.49731396,,,,,,6256.78,1.12709,1.22,-0.138,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,,,,2.654,,,6394.0,1.125,,,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4972683,0.1772,0.0,2.74,,722.0,6392.0,1.162,1.232,0.07,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4973698,0.1766,0.0,2.56,,714.0,6362.0,1.144,1.221,0.07,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4973698,,,2.66,,,6136.0,1.22,1.14,0.01,1463.72
Kepler-1551 b,Kepler-1551,Transit,2016,24.4973698,0.1766,0.0,2.56,,714.0,6362.0,1.144,1.221,0.07,1463.72
Kepler-1552 b,Kepler-1552,Transit,2016,184.771853,0.568,0.0,2.17,,251.0,5220.0,0.677,0.714,-0.54,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.771853,0.6011,,3.114,,,5271.0,0.974,0.847,-0.02,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.771853,0.568,0.0,2.17,,251.0,5220.0,0.677,0.714,-0.54,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.77271,,,,,,4871.52,1.11332,0.79,-0.1012,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.77028256,,,,,,4871.52,1.11332,0.79,-0.1012,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.771853,0.568,0.0,2.17,,251.0,5220.0,0.677,0.714,-0.54,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.77271,0.6045,0.0,2.41,,268.0,5273.0,0.801,0.861,0.0,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,184.771853,,,2.47,,,5202.0,0.78,0.85,-0.07,769.096
Kepler-1552 b,Kepler-1552,Transit,2016,,,,2.978,,,5271.0,0.989,,,769.096
Kepler-1553 b,Kepler-1553,Transit,2016,4.24261881,0.0489,0.0,1.11,,939.0,5328.0,0.78,0.875,-0.1,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.24261881,0.0489,0.0,1.11,,939.0,5328.0,0.78,0.875,-0.1,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,,,,1.075,,,5073.0,0.804,,,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.2426165138,,,,,,5245.96,0.820256,0.9,-0.089,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.24261881,0.0489,0.0,1.11,,939.0,5328.0,0.78,0.875,-0.1,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.24261881,,,1.15,,,5288.0,0.81,0.85,-0.09,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.24263096,,,,,,5245.96,0.820256,0.9,-0.089,692.594
Kepler-1553 b,Kepler-1553,Transit,2016,4.24263096,0.0481,0.0,1.1,,926.0,5072.0,0.825,0.822,0.14,692.594
Kepler-1554 b,Kepler-1554,Transit,2016,198.087564224,,,,,,5204.0,0.78238,0.88,,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088774,,,2.9,,,5297.0,0.81,0.84,-0.1,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088774,0.6259,0.0,2.74,,266.0,5462.0,0.764,0.833,-0.28,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088774,0.6259,0.0,2.74,,266.0,5462.0,0.764,0.833,-0.28,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088873,,,,,,5204.0,0.78238,0.88,,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088774,0.6259,0.0,2.74,,266.0,5462.0,0.764,0.833,-0.28,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088873,0.6314,0.0,3.24,,288.0,5275.0,0.969,0.855,0.18,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.088774,0.59527,,2.839,,,5121.0,0.792,0.716,-0.46,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,198.08670467,,,,,,5204.0,0.78238,0.88,,946.847
Kepler-1554 b,Kepler-1554,Transit,2016,,,,2.705,,,5121.0,0.809,,,946.847
Kepler-1555 b,Kepler-1555,Transit,2016,8.10503551,,,,,,5845.0,1.52668,1.05,,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.10501635,0.081,0.0,1.55,,966.0,6208.0,1.009,1.072,-0.16,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.1048898549,,,,,,5845.0,1.52668,1.05,,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.10503551,0.0805,0.0,1.45,,959.0,6201.0,0.989,1.058,-0.2,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.10501635,,,1.61,,,5866.0,1.06,1.04,0.03,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,,,,2.251,,,6210.0,1.533,,,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.10501635,0.081,0.0,1.55,,966.0,6208.0,1.009,1.072,-0.16,2013.27
Kepler-1555 b,Kepler-1555,Transit,2016,8.10501635,0.081,0.0,1.55,,966.0,6208.0,1.009,1.072,-0.16,2013.27
Kepler-1556 b,Kepler-1556,Transit,2016,8.82713457,0.082,0.0,2.06,,900.0,5812.0,1.01,0.944,-0.1,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82715783,,,,,,5566.78,0.824385,0.98,0.191,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82715903,,,,,,5566.78,0.824385,0.98,0.191,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.8271986964,,,,,,5566.78,0.824385,0.98,0.191,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82713457,0.082,0.0,2.06,,900.0,5812.0,1.01,0.944,-0.1,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,,,,1.643,,,5550.0,0.862,,,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82713457,0.082,0.0,2.06,,900.0,5812.0,1.01,0.944,-0.1,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82715783,0.0829,0.0,1.67,,797.0,5550.0,0.878,0.972,0.12,944.54
Kepler-1556 b,Kepler-1556,Transit,2016,8.82713457,,,1.96,,,5608.0,0.95,0.97,0.08,944.54
Kepler-1557 b,Kepler-1557,Transit,2016,3.74032496,0.0486,0.0,1.35,,1265.0,6225.0,1.031,1.091,-0.12,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.74032496,0.0486,0.0,1.35,,1265.0,6225.0,1.031,1.091,-0.12,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.7403251065,,,,,,5904.54,1.09641,1.07,-0.0278,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.74031708,,,,,,5904.54,1.09641,1.07,-0.0278,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.74032496,0.0486,0.0,1.35,,1265.0,6225.0,1.031,1.091,-0.12,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,,,,1.376,,,6267.0,1.058,,,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.74032496,,,1.53,,,6099.0,1.17,1.11,0.02,1380.16
Kepler-1557 b,Kepler-1557,Transit,2016,3.74031708,0.049,0.0,1.38,,1287.0,6260.0,1.063,1.118,-0.08,1380.16
Kepler-1558 b,Kepler-1558,Transit,2016,3.50470358,,,0.68,,,5101.0,0.79,0.83,0.0,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50470358,0.04278,,0.681,,,5092.0,0.739,0.849,0.24,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50472344,0.0419,0.0,0.8,,1019.0,5115.0,0.854,0.798,0.08,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50470358,0.0419,0.0,0.79,,1019.0,5115.0,0.854,0.798,0.08,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.5046999296,,,,,,5001.44,0.766356,0.829,0.2507,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50470358,0.0419,0.0,0.79,,1019.0,5115.0,0.854,0.798,0.08,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,,,,0.698,,,5092.0,0.743,,,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50472344,,,,,,5001.44,0.766356,0.829,0.2507,325.737
Kepler-1558 b,Kepler-1558,Transit,2016,3.50470358,0.0419,0.0,0.79,,1019.0,5115.0,0.854,0.798,0.08,325.737
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915428,0.0187,0.0,0.7,,1581.0,5406.0,0.822,0.927,0.07,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915957,0.018,0.0,0.79,,1609.0,5196.0,0.889,0.828,0.12,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915957,,,,,,5216.81,0.89054,0.89,0.1567,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,,,,0.788,,,5224.0,0.886,,,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915428,,,0.72,,,5316.0,0.82,0.86,-0.04,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915428,0.0187,0.0,0.7,,1581.0,5406.0,0.822,0.927,0.07,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915428,0.01835,,0.749,,,5224.0,0.875,0.872,0.13,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.9719168986,,,,,,5216.81,0.89054,0.89,0.1567,614.827
Kepler-1559 b,Kepler-1559,Transit,2016,0.971915428,0.0187,0.0,0.7,,1581.0,5406.0,0.822,0.927,0.07,614.827
Kepler-156 b,Kepler-156,Transit,2014,4.9734482742,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973451411,0.053,0.0,2.51,,853.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.97345147,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 b,Kepler-156,Transit,2014,,,,2.491,,,5078.0,0.806,,,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973451411,0.053,0.0,2.51,,853.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973455,0.052,0.0,2.3,,835.0,5031.0,0.74,0.737,,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973455252,0.0536,0.0,2.46,,867.0,5097.0,0.797,0.829,0.08,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973456,0.054,,2.3,,,5094.0,0.807,,,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973451411,0.05433,,2.592,,,5078.0,0.797,0.864,0.17,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973451411,0.053,0.0,2.51,,853.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973455252,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 b,Kepler-156,Transit,2014,4.973451411,,,2.59,,,5106.0,0.8,0.84,0.04,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90686437,0.115,0.0,2.51,,579.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90686437,,,2.6,,,5106.0,0.8,0.84,0.04,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.906811,0.112,0.0,2.2,,569.0,5031.0,0.74,0.737,,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90688891,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90686437,0.115,0.0,2.51,,579.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90688891,0.1164,0.0,2.35,,588.0,5097.0,0.797,0.829,0.08,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90687787,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90686437,0.115,0.0,2.51,,579.0,5075.0,0.769,0.801,-0.02,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.9069311887,,,,,,5039.78,0.7905,0.84,0.2535,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.906801,0.117,,2.55,,,5094.0,0.807,,,443.483
Kepler-156 c,Kepler-156,Transit,2014,,,,2.38,,,5078.0,0.806,,,443.483
Kepler-156 c,Kepler-156,Transit,2014,15.90686437,0.11793,,2.611,,,5078.0,0.797,0.864,0.17,443.483
Kepler-1560 b,Kepler-1560,Transit,2016,3.0319665839,,,,,,5658.26,1.00011,1.005,0.2162,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,,,,0.88,,,5767.0,0.971,,,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03195744,0.0397,0.0,0.91,,1270.0,5755.0,0.993,0.909,-0.14,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03195744,0.0397,0.0,0.91,,1270.0,5755.0,0.993,0.909,-0.14,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03195744,,,0.89,,,5815.0,1.02,1.02,0.04,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03195744,0.0397,0.0,0.91,,1270.0,5755.0,0.993,0.909,-0.14,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03196812,,,,,,5658.26,1.00011,1.005,0.2162,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03196812,0.0397,0.0,0.9,,1269.0,5755.0,0.993,0.909,-0.14,502.497
Kepler-1560 b,Kepler-1560,Transit,2016,3.03195744,0.04175,,0.885,,,5767.0,0.963,1.055,0.24,502.497
Kepler-1561 b,Kepler-1561,Transit,2016,1.005207007,0.0194,0.0,0.89,,1683.0,5717.0,0.864,0.958,-0.08,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.005205893,,,,,,5692.0,1.00439,1.01,,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.005205893,0.0194,0.0,0.85,,1682.0,5718.0,0.863,0.96,-0.08,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.005207007,0.0194,0.0,0.89,,1683.0,5717.0,0.864,0.958,-0.08,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.0052077885,,,,,,5692.0,1.00439,1.01,,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,,,,0.944,,,5725.0,0.96,,,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.005207007,,,1.09,,,5957.0,1.11,1.07,0.04,839.076
Kepler-1561 b,Kepler-1561,Transit,2016,1.005207007,0.0194,0.0,0.89,,1683.0,5717.0,0.864,0.958,-0.08,839.076
Kepler-1562 b,Kepler-1562,Transit,2016,64.2729088,,,,,,5771.76,1.75955,1.03,-0.0272,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2737752,0.3337,0.0,4.72,,570.0,6362.0,1.378,1.199,-0.02,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2737752,0.3337,0.0,4.72,,570.0,6362.0,1.378,1.199,-0.02,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2669389876,,,,,,5771.76,1.75955,1.03,-0.0272,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2729088,0.3308,0.0,5.38,,554.0,6341.0,1.299,1.165,-0.04,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,,,,6.407,,,6345.0,1.546,,,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.27386328,,,,,,5771.76,1.75955,1.03,-0.0272,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2737752,,,3.55,,,5760.0,1.05,1.02,0.11,2060.72
Kepler-1562 b,Kepler-1562,Transit,2016,64.2737752,0.3337,0.0,4.72,,570.0,6362.0,1.378,1.199,-0.02,2060.72
